path	inventory_origin	head_presence	surface_kind	disposition	implementation	rationale_and_owner	verification
server/packages/happyherd-app/sources/components/LocalhostLiveView.web.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/LocalhostWorkspacePanel.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via surface, surfaceHigh, text, textDestructive. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/LongPressCopyable.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via divider, shadow.color, shadow.opacity, surface, surfaceSelected, text. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/MachineFileUploadStatus.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via divider, status.disconnected, text, textSecondary. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/MachinePathBrowser.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/MachineWorkspaceContextPicker.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via divider, success, text, textLink, textSecondary, warning. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/MainView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/MessageView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/MobileGlass.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via glass.backdrop, glass.background, glass.glowPrimary, glass.glowSecondary, glass.tint, surface. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/MobilePdfPreview.web.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via divider, groupped.background, surface, text. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/MobileTypographyFloor.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/MobileTypographyFloor.web.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/MultiTextInput.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via input.placeholder, input.text. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/MultiTextInput.web.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via input.text. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/NativeOptionsPicker.android.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/NativeOptionsPicker.ios.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via text. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/NativeOptionsPicker.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via text. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/NativeOptionsPicker.web.tsx	issue-baseline	present	component	adapt	retained-source	Shared typography/style adaptation; retain component behavior. Final visual confirmation required.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/NativeSettingsMenu.android.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/NativeSettingsMenu.ios.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via text. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/NativeSettingsMenu.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/NativeSettingsMenu.web.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/NewSessionPathScrollView.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/OAuthView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/PermissionModeSelector.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/PlaceholderContainerView.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/PlusPlus.tsx	issue-baseline	present	component	adapt	retained-source	Shared typography/style adaptation; retain component behavior. Final visual confirmation required.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/PlusPlus.web.tsx	issue-baseline	present	component	adapt	retained-source	Shared typography/style adaptation; retain component behavior. Final visual confirmation required.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/ProjectGitStatus.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/ProjectGroup.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/ProviderContinuationLinks.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/ProviderContinuationSheet.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/ProviderIcon.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via textSecondary. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/QueuedMessagesPanel.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/RigActivityBar.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via textSecondary. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/RigGitLineChanges.tsx	issue-baseline	present	component	adapt	retained-source	Shared typography/style adaptation; retain component behavior. Final visual confirmation required.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/RoundButton.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SearchableListSelector.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SessionActionsNativeMenu.android.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SessionActionsNativeMenu.ios.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SessionActionsNativeMenu.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SessionActionsNativeMenu.web.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SessionActionsPopover.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SessionSidebarDivider.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via divider, textLink, textSecondary. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SessionStatusAvatar.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via permission.bypass, radio.active, status.connected, status.default, status.disconnected, surface; additional roles in source. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SessionStatusBar.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SessionsList.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via divider, groupped.background, groupped.sectionTitle, textSecondary. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SessionsListWrapper.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SettingsView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SettingsViewWrapper.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via groupped.background. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/Shaker.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/Shaker.web.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/ShimmerText.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via StyledText. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/ShimmerText.web.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via StyledText. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/ShimmerView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/ShortcutHints.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via divider, surface, surfaceHigh, surfaceHighest, text, textSecondary. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SideChatPanel.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SidebarNavigationButton.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SidebarNavigator.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via divider, header.tint, surfaceHigh, textLink. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SidebarView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/StatusBarProvider.tsx	issue-baseline	present	component	adapt	retained-source	Shared typography/style adaptation; retain component behavior. Final visual confirmation required.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/StatusDot.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/StyledText.tsx	issue-baseline	present	component	adapt	retained-source	Shared typography/style adaptation; retain component behavior. Final visual confirmation required.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/Switch.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via switch.thumb.active, switch.track.active, switch.track.inactive. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/SyntaxText.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via diff.syntax. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/TabBar.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/TransitionStack.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/UpdateBanner.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via success, text. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/UserCard.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via Avatar, Item. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/UserSearchResult.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/VoiceAssistantStatusBar.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/VoiceBars.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/WorkspaceContextStrip.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via divider, text, textLink, textSecondary. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/WorkspaceFeedbackComposer.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/WorkspaceLinkViewer.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/agentInputLayout.ts	issue-baseline	present	supplemental-owner	adapt	direct-edit	Direct supplemental presentation adaptation; preserve pure data/runtime semantics.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/diff/DiffChunk.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/diff/DiffFileHeader.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via FileIcon. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/diff/DiffFileView.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via HorizontalScrollView. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/diff/DiffFilesList.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via layout. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/diff/DiffHeaderRight.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via divider, groupped.background, surface, surfaceHigh, text, textSecondary. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/diff/DiffImageView.tsx	issue-baseline	present	component	adapt	retained-source	Shared typography/style adaptation; retain component behavior. Final visual confirmation required.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/diff/DiffMetrics.tsx	issue-baseline	present	component	adapt	retained-source	Shared typography/style adaptation; retain component behavior. Final visual confirmation required.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/diff/DiffPalette.ts	issue-baseline	present	style-owner	adapt	retained-source	Supplemental style/color owner; retain data semantics while shared visual roles follow KILV.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/diff/DiffView.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via diff, surface. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/diff/PierreDiffView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/diff/layout.ts	issue-baseline	present	foundation	adapt	retained-source	Map KILV v3 light/dark tokens, font families and geometry through existing Unistyles/platform boundary.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/diff/syntax/viewport.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/entityColor.ts	issue-baseline	present	style-owner	adapt	retained-source	Supplemental style/color owner; retain data semantics while shared visual roles follow KILV.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/glassInteractionPolicy.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/components/happyHerdAutomationPresentation.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/components/layout.ts	issue-baseline	present	foundation	adapt	retained-source	Map KILV v3 light/dark tokens, font families and geometry through existing Unistyles/platform boundary.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/lineReviewStyles.ts	issue-baseline	present	supplemental-owner	adapt	direct-edit	Direct supplemental presentation adaptation; preserve pure data/runtime semantics.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/markdown/MarkdownView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/markdown/MarkdownView.types.ts	supplemental-existing-owner	present	type-contract	keep	direct-edit	Preserve runtime/data contract; optional presentation-tone typing supports the consuming visual component without changing delivery or navigation semantics.	source-only; consuming-surface-unproved
server/packages/happyherd-app/sources/components/markdown/MarkdownView.web.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/markdown/MermaidRenderer.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via divider, surfaceHigh, surfaceHighest, text. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/modelModeOptions.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/components/multiTextInputLayout.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/components/navigation/Header.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/navigation/MobileHeaderScrim.tsx	issue-baseline	present	component	adapt	retained-source	Shared typography/style adaptation; retain component behavior. Final visual confirmation required.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/navigation/headerMetrics.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/components/qr/QRCode.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/qr/QRCode.web.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/sidebarNavigationLayout.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/components/tools/PermissionFooter.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/ToolDiffView.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via diff/DiffChunk. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/ToolError.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/ToolFullView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/ToolHeader.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via header.tint. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/ToolSectionView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/ToolStatusIndicator.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/ToolView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/knownTools.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/AskUserQuestionView.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/BashView.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via CommandView, tools/knownTools. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/BashViewFull.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via CodeView, CommandView. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/CodexBashView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/CodexDiffView.tsx	issue-baseline	present	component	adapt	retained-source	Shared theme adaptation via divider, surface. Retain existing layout/interaction ownership.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/CodexPatchView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/EditView.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via tools/ToolDiffView. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/EditViewFull.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via tools/ToolDiffView, tools/knownTools. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/ExitPlanToolView.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via markdown/MarkdownView. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/FileView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/GeminiEditView.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via tools/ToolDiffView. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/GeminiExecuteView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/InlineQuestionForm.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/MCPToolView.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/MultiEditView.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via tools/ToolDiffView. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/MultiEditViewFull.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/RequestUserInputView.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/SubagentView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/TaskView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/TodoView.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/WriteView.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via tools/ToolDiffView, tools/knownTools. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/tools/views/_all.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/usage/UsageBar.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/usage/UsageChart.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/usage/UsagePanel.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/components/web/FaviconPermissionIndicator.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/constants/Typography.ts	issue-baseline	present	foundation	rebuild	direct-edit	Map KILV v3 light/dark tokens, font families and geometry through existing Unistyles/platform boundary.	source-only; rendered-unproved
server/packages/happyherd-app/sources/hooks/useConnectAccount.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/hooks/useConnectTerminal.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/hooks/useHappyHerdAction.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
